	artist_ids	artist_names	popularity_score	track_ids	track_names	genres_all	acousticness	analysis_url	danceability	duration_ms	energy	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence
1409	6roDXEmZ6AARdOUv6x5U2v	Felix Cartal	56	3MMVcj7aOjeZIWbvAr5jHc	The Searchers	edm, electro house, tropical house, tropical pop edm	0.948	https://api.spotify.com/v1/audio-analysis/3MMVcj7aOjeZIWbvAr5jHc	0.613	101653	0.321	0.95	5	0.361	-7.337	0	0.0265	128.023	4	https://api.spotify.com/v1/tracks/3MMVcj7aOjeZIWbvAr5jHc	audio_features	spotify:track:3MMVcj7aOjeZIWbvAr5jHc	0.178
1410	6roDXEmZ6AARdOUv6x5U2v	Felix Cartal	56	3MMVcj7aOjeZIWbvAr5jHc	The Searchers	edm, electro house, tropical house, tropical pop edm	0.948	https://api.spotify.com/v1/audio-analysis/3MMVcj7aOjeZIWbvAr5jHc	0.613	101653	0.321	0.95	5	0.361	-7.337	0	0.0265	128.023	4	https://api.spotify.com/v1/tracks/3MMVcj7aOjeZIWbvAr5jHc	audio_features	spotify:track:3MMVcj7aOjeZIWbvAr5jHc	0.178
1411	6roDXEmZ6AARdOUv6x5U2v	Felix Cartal	56	3MMVcj7aOjeZIWbvAr5jHc	The Searchers	edm, electro house, tropical house, tropical pop edm	0.948	https://api.spotify.com/v1/audio-analysis/3MMVcj7aOjeZIWbvAr5jHc	0.613	101653	0.321	0.95	5	0.361	-7.337	0	0.0265	128.023	4	https://api.spotify.com/v1/tracks/3MMVcj7aOjeZIWbvAr5jHc	audio_features	spotify:track:3MMVcj7aOjeZIWbvAr5jHc	0.178
1412	6roDXEmZ6AARdOUv6x5U2v	Felix Cartal	56	3MMVcj7aOjeZIWbvAr5jHc	The Searchers	edm, electro house, tropical house, tropical pop edm	0.948	https://api.spotify.com/v1/audio-analysis/3MMVcj7aOjeZIWbvAr5jHc	0.613	101653	0.321	0.95	5	0.361	-7.337	0	0.0265	128.023	4	https://api.spotify.com/v1/tracks/3MMVcj7aOjeZIWbvAr5jHc	audio_features	spotify:track:3MMVcj7aOjeZIWbvAr5jHc	0.178
1413	6roDXEmZ6AARdOUv6x5U2v	Felix Cartal	56	3MMVcj7aOjeZIWbvAr5jHc	The Searchers	edm, electro house, tropical house, tropical pop edm	0.948	https://api.spotify.com/v1/audio-analysis/3MMVcj7aOjeZIWbvAr5jHc	0.613	101653	0.321	0.95	5	0.361	-7.337	0	0.0265	128.023	4	https://api.spotify.com/v1/tracks/3MMVcj7aOjeZIWbvAr5jHc	audio_features	spotify:track:3MMVcj7aOjeZIWbvAr5jHc	0.178
1414	6roDXEmZ6AARdOUv6x5U2v	Felix Cartal	56	3MMVcj7aOjeZIWbvAr5jHc	The Searchers	edm, electro house, tropical house, tropical pop edm	0.948	https://api.spotify.com/v1/audio-analysis/3MMVcj7aOjeZIWbvAr5jHc	0.613	101653	0.321	0.95	5	0.361	-7.337	0	0.0265	128.023	4	https://api.spotify.com/v1/tracks/3MMVcj7aOjeZIWbvAr5jHc	audio_features	spotify:track:3MMVcj7aOjeZIWbvAr5jHc	0.178
1415	6hfwwpXqZPRC9CsKI7qtv1	Alina Baraz	50	7hH0Gyd35BgcBLyWwY6yy9	The One (feat. Jada)	alternative r&b, electropop, etherpop, indie r&b, pop, r&b	0.301	https://api.spotify.com/v1/audio-analysis/7hH0Gyd35BgcBLyWwY6yy9	0.591	219330	0.396	4.16e-05	11	0.109	-9.684	0	0.0973	78.011	4	https://api.spotify.com/v1/tracks/7hH0Gyd35BgcBLyWwY6yy9	audio_features	spotify:track:7hH0Gyd35BgcBLyWwY6yy9	0.516
1416	6hfwwpXqZPRC9CsKI7qtv1	Alina Baraz	50	7hH0Gyd35BgcBLyWwY6yy9	The One (feat. Jada)	alternative r&b, electropop, etherpop, indie r&b, pop, r&b	0.301	https://api.spotify.com/v1/audio-analysis/7hH0Gyd35BgcBLyWwY6yy9	0.591	219330	0.396	4.16e-05	11	0.109	-9.684	0	0.0973	78.011	4	https://api.spotify.com/v1/tracks/7hH0Gyd35BgcBLyWwY6yy9	audio_features	spotify:track:7hH0Gyd35BgcBLyWwY6yy9	0.516
1417	6hfwwpXqZPRC9CsKI7qtv1	Alina Baraz	50	7hH0Gyd35BgcBLyWwY6yy9	The One (feat. Jada)	alternative r&b, electropop, etherpop, indie r&b, pop, r&b	0.301	https://api.spotify.com/v1/audio-analysis/7hH0Gyd35BgcBLyWwY6yy9	0.591	219330	0.396	4.16e-05	11	0.109	-9.684	0	0.0973	78.011	4	https://api.spotify.com/v1/tracks/7hH0Gyd35BgcBLyWwY6yy9	audio_features	spotify:track:7hH0Gyd35BgcBLyWwY6yy9	0.516
1418	6hfwwpXqZPRC9CsKI7qtv1	Alina Baraz	50	7hH0Gyd35BgcBLyWwY6yy9	The One (feat. Jada)	alternative r&b, electropop, etherpop, indie r&b, pop, r&b	0.301	https://api.spotify.com/v1/audio-analysis/7hH0Gyd35BgcBLyWwY6yy9	0.591	219330	0.396	4.16e-05	11	0.109	-9.684	0	0.0973	78.011	4	https://api.spotify.com/v1/tracks/7hH0Gyd35BgcBLyWwY6yy9	audio_features	spotify:track:7hH0Gyd35BgcBLyWwY6yy9	0.516
1419	1rSGNXhhYuWoq9BEz5DZGO	ARTY	54	0U4yRTah0QWjCds5kLDHOH	Velvet	big room, edm, electro house, progressive electro house, progressive house, progressive trance, trance, uplifting trance	0.323	https://api.spotify.com/v1/audio-analysis/0U4yRTah0QWjCds5kLDHOH	0.488	228837	0.92	0.789	9	0.129	-4.789	1	0.0398	127.99	4	https://api.spotify.com/v1/tracks/0U4yRTah0QWjCds5kLDHOH	audio_features	spotify:track:0U4yRTah0QWjCds5kLDHOH	0.357
1420	16rCzZOMQX7P8Kmn5YKexI	Mahalia	55	3yQuFakjbjEF6nanm7anyN	No Reply	alternative r&b, indie anthem-folk, indie r&b, uk contemporary r&b	0.546	https://api.spotify.com/v1/audio-analysis/3yQuFakjbjEF6nanm7anyN	0.704	193813	0.564	5.13e-06	7	0.0962	-6.292	0	0.0699	123.072	3	https://api.spotify.com/v1/tracks/3yQuFakjbjEF6nanm7anyN	audio_features	spotify:track:3yQuFakjbjEF6nanm7anyN	0.586
1421	16rCzZOMQX7P8Kmn5YKexI	Mahalia	55	3yQuFakjbjEF6nanm7anyN	No Reply	alternative r&b, indie anthem-folk, indie r&b, uk contemporary r&b	0.546	https://api.spotify.com/v1/audio-analysis/3yQuFakjbjEF6nanm7anyN	0.704	193813	0.564	5.13e-06	7	0.0962	-6.292	0	0.0699	123.072	3	https://api.spotify.com/v1/tracks/3yQuFakjbjEF6nanm7anyN	audio_features	spotify:track:3yQuFakjbjEF6nanm7anyN	0.586
1422	1IueXOQyABrMOprrzwQJWN	Sigala	66	5CpkVOosLFc83LbwqO6hnI	Just Got Paid	dance pop, edm, pop, tropical house	0.0328	https://api.spotify.com/v1/audio-analysis/5CpkVOosLFc83LbwqO6hnI	0.734	218480	0.921	0.0	6	0.197	-1.936	0	0.0863	120.056	4	https://api.spotify.com/v1/tracks/5CpkVOosLFc83LbwqO6hnI	audio_features	spotify:track:5CpkVOosLFc83LbwqO6hnI	0.654
1423	1IueXOQyABrMOprrzwQJWN	Sigala	61	5s7xgzXtmY4gMjeSlgisjy	Easy Love	dance pop, edm, pop, tropical house	0.175	https://api.spotify.com/v1/audio-analysis/5s7xgzXtmY4gMjeSlgisjy	0.68	229813	0.942	0.0013	9	0.117	-4.21	1	0.0628	123.99	4	https://api.spotify.com/v1/tracks/5s7xgzXtmY4gMjeSlgisjy	audio_features	spotify:track:5s7xgzXtmY4gMjeSlgisjy	0.65
1424	7fmQXLCgx5q0vkGArvS6mm	Miguel Y Miguel	53	6ypnXf3rmG2kXWMHInBU4y	Sonora Y Sus Ojos Negros	banda, grupera, norteno, ranchera, regional mexican	0.424	https://api.spotify.com/v1/audio-analysis/6ypnXf3rmG2kXWMHInBU4y	0.522	186040	0.469	0.0	7	0.136	-7.254	1	0.0481	179.802	3	https://api.spotify.com/v1/tracks/6ypnXf3rmG2kXWMHInBU4y	audio_features	spotify:track:6ypnXf3rmG2kXWMHInBU4y	0.778
1425	7fmQXLCgx5q0vkGArvS6mm	Miguel Y Miguel	53	6ypnXf3rmG2kXWMHInBU4y	Sonora Y Sus Ojos Negros	banda, grupera, norteno, ranchera, regional mexican	0.424	https://api.spotify.com/v1/audio-analysis/6ypnXf3rmG2kXWMHInBU4y	0.522	186040	0.469	0.0	7	0.136	-7.254	1	0.0481	179.802	3	https://api.spotify.com/v1/tracks/6ypnXf3rmG2kXWMHInBU4y	audio_features	spotify:track:6ypnXf3rmG2kXWMHInBU4y	0.778
1426	3pO5VjZ4wOHCMBXOvbMISG	Antônio Carlos Jobim	0	7haJW2WQIYc6tgOASiFbrY	Saudade de Brasil	adult standards, bossa nova, latin classical, mpb, samba	0.904	https://api.spotify.com/v1/audio-analysis/7haJW2WQIYc6tgOASiFbrY	0.194	449080	0.318	0.861	10	0.382	-11.948	0	0.0368	108.65	4	https://api.spotify.com/v1/tracks/7haJW2WQIYc6tgOASiFbrY	audio_features	spotify:track:7haJW2WQIYc6tgOASiFbrY	0.0672
1427	3pO5VjZ4wOHCMBXOvbMISG	Antônio Carlos Jobim	0	7haJW2WQIYc6tgOASiFbrY	Saudade de Brasil	adult standards, bossa nova, latin classical, mpb, samba	0.904	https://api.spotify.com/v1/audio-analysis/7haJW2WQIYc6tgOASiFbrY	0.194	449080	0.318	0.861	10	0.382	-11.948	0	0.0368	108.65	4	https://api.spotify.com/v1/tracks/7haJW2WQIYc6tgOASiFbrY	audio_features	spotify:track:7haJW2WQIYc6tgOASiFbrY	0.0672
1428	3pO5VjZ4wOHCMBXOvbMISG	Antônio Carlos Jobim	0	7haJW2WQIYc6tgOASiFbrY	Saudade de Brasil	adult standards, bossa nova, latin classical, mpb, samba	0.904	https://api.spotify.com/v1/audio-analysis/7haJW2WQIYc6tgOASiFbrY	0.194	449080	0.318	0.861	10	0.382	-11.948	0	0.0368	108.65	4	https://api.spotify.com/v1/tracks/7haJW2WQIYc6tgOASiFbrY	audio_features	spotify:track:7haJW2WQIYc6tgOASiFbrY	0.0672
1429	3abT87tqQ4Q5PA5nw6CYyH	Angela Aguilar	59	7L3borCR5Izc7zJjFpjjhh	La Llorona		0.847	https://api.spotify.com/v1/audio-analysis/7L3borCR5Izc7zJjFpjjhh	0.808	490753	0.253	4.24e-05	7	0.229	-7.267	0	0.0332	122.879	3	https://api.spotify.com/v1/tracks/7L3borCR5Izc7zJjFpjjhh	audio_features	spotify:track:7L3borCR5Izc7zJjFpjjhh	0.274
1430	3abT87tqQ4Q5PA5nw6CYyH	Angela Aguilar	59	7L3borCR5Izc7zJjFpjjhh	La Llorona		0.847	https://api.spotify.com/v1/audio-analysis/7L3borCR5Izc7zJjFpjjhh	0.808	490753	0.253	4.24e-05	7	0.229	-7.267	0	0.0332	122.879	3	https://api.spotify.com/v1/tracks/7L3borCR5Izc7zJjFpjjhh	audio_features	spotify:track:7L3borCR5Izc7zJjFpjjhh	0.274
1431	0aaYORc6Zmp1SCXhRRDwNW	Jovanny Cadena Y Su Estilo Privado	55	7AzKFXiBxrcTCaycMAcTBe	No Te Enamores Más	regional mexican, regional mexican pop	0.749	https://api.spotify.com/v1/audio-analysis/7AzKFXiBxrcTCaycMAcTBe	0.524	204651	0.54	0.0	9	0.096	-4.145	1	0.0316	170.297	4	https://api.spotify.com/v1/tracks/7AzKFXiBxrcTCaycMAcTBe	audio_features	spotify:track:7AzKFXiBxrcTCaycMAcTBe	0.735
1432	0aaYORc6Zmp1SCXhRRDwNW	Jovanny Cadena Y Su Estilo Privado	55	7AzKFXiBxrcTCaycMAcTBe	No Te Enamores Más	regional mexican, regional mexican pop	0.749	https://api.spotify.com/v1/audio-analysis/7AzKFXiBxrcTCaycMAcTBe	0.524	204651	0.54	0.0	9	0.096	-4.145	1	0.0316	170.297	4	https://api.spotify.com/v1/tracks/7AzKFXiBxrcTCaycMAcTBe	audio_features	spotify:track:7AzKFXiBxrcTCaycMAcTBe	0.735
1433	4xXCRXOfQKQ2gjWxNhNzYW	Air Supply	59	01MXkFA8sL7at6txavDErt	Making Love Out of Nothing at All	adult standards, mellow gold, soft rock	0.202	https://api.spotify.com/v1/audio-analysis/01MXkFA8sL7at6txavDErt	0.388	341747	0.72	0.000288	7	0.283	-5.541	1	0.033	141.283	4	https://api.spotify.com/v1/tracks/01MXkFA8sL7at6txavDErt	audio_features	spotify:track:01MXkFA8sL7at6txavDErt	0.554
1434	4xXCRXOfQKQ2gjWxNhNzYW	Air Supply	59	01MXkFA8sL7at6txavDErt	Making Love Out of Nothing at All	adult standards, mellow gold, soft rock	0.202	https://api.spotify.com/v1/audio-analysis/01MXkFA8sL7at6txavDErt	0.388	341747	0.72	0.000288	7	0.283	-5.541	1	0.033	141.283	4	https://api.spotify.com/v1/tracks/01MXkFA8sL7at6txavDErt	audio_features	spotify:track:01MXkFA8sL7at6txavDErt	0.554
1435	5LrXI2SwrD9P30B6CqOjNV	Marcus D	49	5j3DMUT6O8pF1Eobm0JAhc	forgotten	ambeat, chillhop	0.305	https://api.spotify.com/v1/audio-analysis/5j3DMUT6O8pF1Eobm0JAhc	0.613	140133	0.286	0.94	7	0.566	-10.604	1	0.048	85.728	4	https://api.spotify.com/v1/tracks/5j3DMUT6O8pF1Eobm0JAhc	audio_features	spotify:track:5j3DMUT6O8pF1Eobm0JAhc	0.166
1436	5iMUho98faEp2w6j5p44PH	j'san	55	4trwpcfkQVnaBFMZmdzoKq	autumn breeze	chillhop, lo-fi beats	0.6	https://api.spotify.com/v1/audio-analysis/4trwpcfkQVnaBFMZmdzoKq	0.546	140000	0.226	0.824	2	0.109	-9.606	1	0.0314	85.048	4	https://api.spotify.com/v1/tracks/4trwpcfkQVnaBFMZmdzoKq	audio_features	spotify:track:4trwpcfkQVnaBFMZmdzoKq	0.34
1437	5iMUho98faEp2w6j5p44PH	j'san	55	4trwpcfkQVnaBFMZmdzoKq	autumn breeze	chillhop, lo-fi beats	0.6	https://api.spotify.com/v1/audio-analysis/4trwpcfkQVnaBFMZmdzoKq	0.546	140000	0.226	0.824	2	0.109	-9.606	1	0.0314	85.048	4	https://api.spotify.com/v1/tracks/4trwpcfkQVnaBFMZmdzoKq	audio_features	spotify:track:4trwpcfkQVnaBFMZmdzoKq	0.34
1438	5iMUho98faEp2w6j5p44PH	j'san	55	4trwpcfkQVnaBFMZmdzoKq	autumn breeze	chillhop, lo-fi beats	0.6	https://api.spotify.com/v1/audio-analysis/4trwpcfkQVnaBFMZmdzoKq	0.546	140000	0.226	0.824	2	0.109	-9.606	1	0.0314	85.048	4	https://api.spotify.com/v1/tracks/4trwpcfkQVnaBFMZmdzoKq	audio_features	spotify:track:4trwpcfkQVnaBFMZmdzoKq	0.34
1439	5CK4XMSUBX5e2UKvli57FF	PU$$EIDXN	52	16L5MRq8ZZ2b9WYUOLkkOm	PLOT TWIST	bedroom soul	0.00977	https://api.spotify.com/v1/audio-analysis/16L5MRq8ZZ2b9WYUOLkkOm	0.813	201718	0.619	1.26e-06	10	0.0825	-6.615	0	0.0385	119.017	4	https://api.spotify.com/v1/tracks/16L5MRq8ZZ2b9WYUOLkkOm	audio_features	spotify:track:16L5MRq8ZZ2b9WYUOLkkOm	0.181
1440	0vg08N1z9G9LrGLkG1nNDS	Mujo	54	5DPOA0BfvqhGuiuosDgzMN	Christmas Chill	chillhop, jazz boom bap, lo-fi beats	0.318	https://api.spotify.com/v1/audio-analysis/5DPOA0BfvqhGuiuosDgzMN	0.638	125067	0.0703	0.937	0	0.107	-12.257	1	0.165	77.366	4	https://api.spotify.com/v1/tracks/5DPOA0BfvqhGuiuosDgzMN	audio_features	spotify:track:5DPOA0BfvqhGuiuosDgzMN	0.648
1441	4iiQabGKtS2RtTKpVkrVTw	Smallpools	51	01oyRIMjNlMSN00ETiVduQ	Stumblin' Home	indie pop, indie poptimism, indietronica, la indie, metropopolis, modern alternative rock, modern rock	0.0793	https://api.spotify.com/v1/audio-analysis/01oyRIMjNlMSN00ETiVduQ	0.672	179857	0.836	0.000379	11	0.0891	-3.959	1	0.071	104.068	4	https://api.spotify.com/v1/tracks/01oyRIMjNlMSN00ETiVduQ	audio_features	spotify:track:01oyRIMjNlMSN00ETiVduQ	0.781
1442	7KUri7klyLaIFXLcuuOMCd	Stargate	60	148PHifIfj7HESkf4HmYJG	Voodoo (feat. Tiwa Savage, Wizkid, Danny Ocean & David Guetta)	norwegian pop	0.0104	https://api.spotify.com/v1/audio-analysis/148PHifIfj7HESkf4HmYJG	0.641	237571	0.791	1.18e-06	9	0.171	-4.439	0	0.0587	128.018	4	https://api.spotify.com/v1/tracks/148PHifIfj7HESkf4HmYJG	audio_features	spotify:track:148PHifIfj7HESkf4HmYJG	0.301
1443	24eDfi2MSYo3A87hCcgpIL	Ludwig Goransson	53	7ckSHKZnX72c6IQnKGJNpi	Runnin	nordic soundtrack, soundtrack	0.267	https://api.spotify.com/v1/audio-analysis/7ckSHKZnX72c6IQnKGJNpi	0.308	304587	0.503	0.00317	4	0.0802	-13.06	1	0.102	134.773	4	https://api.spotify.com/v1/tracks/7ckSHKZnX72c6IQnKGJNpi	audio_features	spotify:track:7ckSHKZnX72c6IQnKGJNpi	0.0982
1444	3534yWWzmxx8NbKVoNolsK	Wolfgang Gartner	55	3dxvjyC8LJ5kH2iFqfne8j	Ching Ching	big room, brostep, complextro, edm, electro house, house, progressive electro house, progressive house	0.00255	https://api.spotify.com/v1/audio-analysis/3dxvjyC8LJ5kH2iFqfne8j	0.727	192027	0.75	1.23e-06	1	0.116	-6.221	1	0.0392	124.98	4	https://api.spotify.com/v1/tracks/3dxvjyC8LJ5kH2iFqfne8j	audio_features	spotify:track:3dxvjyC8LJ5kH2iFqfne8j	0.354
1445	3534yWWzmxx8NbKVoNolsK	Wolfgang Gartner	55	3dxvjyC8LJ5kH2iFqfne8j	Ching Ching	big room, brostep, complextro, edm, electro house, house, progressive electro house, progressive house	0.00255	https://api.spotify.com/v1/audio-analysis/3dxvjyC8LJ5kH2iFqfne8j	0.727	192027	0.75	1.23e-06	1	0.116	-6.221	1	0.0392	124.98	4	https://api.spotify.com/v1/tracks/3dxvjyC8LJ5kH2iFqfne8j	audio_features	spotify:track:3dxvjyC8LJ5kH2iFqfne8j	0.354
1446	1fZpYWNWdL5Z3wrDtISFUH	Shakey Graves	51	0NlfidVUoVGybq05JQhZ8v	Counting Sheep	austindie, deep new americana, folk-pop, indie folk, indie pop, modern rock, new americana, stomp and holler	0.337	https://api.spotify.com/v1/audio-analysis/0NlfidVUoVGybq05JQhZ8v	0.544	295893	0.626	0.00234	9	0.116	-7.736	0	0.0296	133.86	4	https://api.spotify.com/v1/tracks/0NlfidVUoVGybq05JQhZ8v	audio_features	spotify:track:0NlfidVUoVGybq05JQhZ8v	0.344
1447	1fZpYWNWdL5Z3wrDtISFUH	Shakey Graves	51	0NlfidVUoVGybq05JQhZ8v	Counting Sheep	austindie, deep new americana, folk-pop, indie folk, indie pop, modern rock, new americana, stomp and holler	0.337	https://api.spotify.com/v1/audio-analysis/0NlfidVUoVGybq05JQhZ8v	0.544	295893	0.626	0.00234	9	0.116	-7.736	0	0.0296	133.86	4	https://api.spotify.com/v1/tracks/0NlfidVUoVGybq05JQhZ8v	audio_features	spotify:track:0NlfidVUoVGybq05JQhZ8v	0.344
1448	0LBfcXnrLErD1afLyzB2xA	Horse Head	52	1nfbDGG3WHLTKiMUfZzFMj	Easy for You	emo rap, lo-fi beats, underground hip hop	0.175	https://api.spotify.com/v1/audio-analysis/1nfbDGG3WHLTKiMUfZzFMj	0.675	159273	0.551	4.44e-06	0	0.27	-9.382	1	0.0264	110.032	4	https://api.spotify.com/v1/tracks/1nfbDGG3WHLTKiMUfZzFMj	audio_features	spotify:track:1nfbDGG3WHLTKiMUfZzFMj	0.149
1449	3VcaBezSFVJHqylrhaYun2	Kudasaibeats	50	0sFwZqyIjDWckiS7FLxAjL	When I See You	lo-fi beats	0.575	https://api.spotify.com/v1/audio-analysis/0sFwZqyIjDWckiS7FLxAjL	0.638	210000	0.154	0.944	2	0.0898	-17.921	1	0.0356	160.052	4	https://api.spotify.com/v1/tracks/0sFwZqyIjDWckiS7FLxAjL	audio_features	spotify:track:0sFwZqyIjDWckiS7FLxAjL	0.11
1450	2vm8GdHyrJh2O2MfbQFYG0	Ingrid Michaelson	50	2dIoNxZw3MtSfgqC42Isj8	All I Want for Christmas Is You	acoustic pop, ectofolk, folk-pop, indiecoustica, lilith, neo mellow, pop rock	0.849	https://api.spotify.com/v1/audio-analysis/2dIoNxZw3MtSfgqC42Isj8	0.246	235120	0.201	0.0	4	0.103	-11.708	1	0.03	87.144	3	https://api.spotify.com/v1/tracks/2dIoNxZw3MtSfgqC42Isj8	audio_features	spotify:track:2dIoNxZw3MtSfgqC42Isj8	0.29
1451	2vm8GdHyrJh2O2MfbQFYG0	Ingrid Michaelson	47	1LNdYjz4pykm32CHHjx5PZ	What Are You Doing New Year's Eve	acoustic pop, ectofolk, folk-pop, indiecoustica, lilith, neo mellow, pop rock	0.786	https://api.spotify.com/v1/audio-analysis/1LNdYjz4pykm32CHHjx5PZ	0.496	183013	0.25	0.0	2	0.296	-9.356	1	0.0288	94.661	4	https://api.spotify.com/v1/tracks/1LNdYjz4pykm32CHHjx5PZ	audio_features	spotify:track:1LNdYjz4pykm32CHHjx5PZ	0.271
1452	5MouCg6ta7zAxsfMEbc1uh	OMI	62	3u3CzBYyOGIr7AqbB8Fh9n	As Long As I'm With You	dance pop, tropical house	0.205	https://api.spotify.com/v1/audio-analysis/3u3CzBYyOGIr7AqbB8Fh9n	0.656	188149	0.777	0.0	9	0.332	-2.931	1	0.186	102.065	4	https://api.spotify.com/v1/tracks/3u3CzBYyOGIr7AqbB8Fh9n	audio_features	spotify:track:3u3CzBYyOGIr7AqbB8Fh9n	0.686
1453	5MouCg6ta7zAxsfMEbc1uh	OMI	62	3u3CzBYyOGIr7AqbB8Fh9n	As Long As I'm With You	dance pop, tropical house	0.205	https://api.spotify.com/v1/audio-analysis/3u3CzBYyOGIr7AqbB8Fh9n	0.656	188149	0.777	0.0	9	0.332	-2.931	1	0.186	102.065	4	https://api.spotify.com/v1/tracks/3u3CzBYyOGIr7AqbB8Fh9n	audio_features	spotify:track:3u3CzBYyOGIr7AqbB8Fh9n	0.686
1454	5MouCg6ta7zAxsfMEbc1uh	OMI	62	3u3CzBYyOGIr7AqbB8Fh9n	As Long As I'm With You	dance pop, tropical house	0.205	https://api.spotify.com/v1/audio-analysis/3u3CzBYyOGIr7AqbB8Fh9n	0.656	188149	0.777	0.0	9	0.332	-2.931	1	0.186	102.065	4	https://api.spotify.com/v1/tracks/3u3CzBYyOGIr7AqbB8Fh9n	audio_features	spotify:track:3u3CzBYyOGIr7AqbB8Fh9n	0.686
1455	5mlbvTfWUOfDrUIK6dkNzv	Poppy	54	1a4CA0tFvzwUrx8UxwoU64	Time Is Up	dance pop, electropop, escape room, hyperpop, indie poptimism, pop	0.0429	https://api.spotify.com/v1/audio-analysis/1a4CA0tFvzwUrx8UxwoU64	0.683	209446	0.851	0.00137	1	0.232	-4.439	1	0.0455	106.016	4	https://api.spotify.com/v1/tracks/1a4CA0tFvzwUrx8UxwoU64	audio_features	spotify:track:1a4CA0tFvzwUrx8UxwoU64	0.627
1456	0AvxQyO8YtsZQn0OYqbNxx	shogonodo	53	4s3IiUWYtTfp3gLvJR8aXf	Arise	k-indie, lo-fi beats	0.909	https://api.spotify.com/v1/audio-analysis/4s3IiUWYtTfp3gLvJR8aXf	0.678	160016	0.124	0.864	1	0.0835	-21.515	0	0.114	119.98	4	https://api.spotify.com/v1/tracks/4s3IiUWYtTfp3gLvJR8aXf	audio_features	spotify:track:4s3IiUWYtTfp3gLvJR8aXf	0.129
1457	1phfTBIocBW3UwqcYjaEN6	Mike Bahía	69	0Ek2vjTPwy3fXKQnsXy8MH	Serenata	colombian pop, latin, latin pop, pop reggaeton	0.0859	https://api.spotify.com/v1/audio-analysis/0Ek2vjTPwy3fXKQnsXy8MH	0.757	206968	0.824	0.0	7	0.165	-2.657	1	0.134	174.065	4	https://api.spotify.com/v1/tracks/0Ek2vjTPwy3fXKQnsXy8MH	audio_features	spotify:track:0Ek2vjTPwy3fXKQnsXy8MH	0.495
1458	1phfTBIocBW3UwqcYjaEN6	Mike Bahía	69	0Ek2vjTPwy3fXKQnsXy8MH	Serenata	colombian pop, latin, latin pop, pop reggaeton	0.0859	https://api.spotify.com/v1/audio-analysis/0Ek2vjTPwy3fXKQnsXy8MH	0.757	206968	0.824	0.0	7	0.165	-2.657	1	0.134	174.065	4	https://api.spotify.com/v1/tracks/0Ek2vjTPwy3fXKQnsXy8MH	audio_features	spotify:track:0Ek2vjTPwy3fXKQnsXy8MH	0.495
1459	3aVB3VLnoAn6bKiHOEzHag	Los Originales De San Juan	36	24ceZXp7AqYQpA3kNYkHRk	Que Vuelva Pronto	banda, duranguense, grupera, latin hip hop, norteno, regional mexican	0.699	https://api.spotify.com/v1/audio-analysis/24ceZXp7AqYQpA3kNYkHRk	0.658	213938	0.442	6.58e-05	0	0.0314	-5.824	1	0.0425	160.128	3	https://api.spotify.com/v1/tracks/24ceZXp7AqYQpA3kNYkHRk	audio_features	spotify:track:24ceZXp7AqYQpA3kNYkHRk	0.961
1460	7rgCh0Go1ezmcV75kXQM2T	Engelwood	55	3lVIsWbcY8k54zeCrsvW2H	Downtown Downpour	chillhop, lo-fi beats	0.487	https://api.spotify.com/v1/audio-analysis/3lVIsWbcY8k54zeCrsvW2H	0.699	146860	0.24	0.135	8	0.282	-10.174	1	0.412	170.129	4	https://api.spotify.com/v1/tracks/3lVIsWbcY8k54zeCrsvW2H	audio_features	spotify:track:3lVIsWbcY8k54zeCrsvW2H	0.648
1461	7rgCh0Go1ezmcV75kXQM2T	Engelwood	55	3lVIsWbcY8k54zeCrsvW2H	Downtown Downpour	chillhop, lo-fi beats	0.487	https://api.spotify.com/v1/audio-analysis/3lVIsWbcY8k54zeCrsvW2H	0.699	146860	0.24	0.135	8	0.282	-10.174	1	0.412	170.129	4	https://api.spotify.com/v1/tracks/3lVIsWbcY8k54zeCrsvW2H	audio_features	spotify:track:3lVIsWbcY8k54zeCrsvW2H	0.648
1462	2pLu3Ut2C3RviYZ3xUanBs	Flovry	53	3yM1SaSngFZCla4gOOUn2a	Car Radio		0.65	https://api.spotify.com/v1/audio-analysis/3yM1SaSngFZCla4gOOUn2a	0.479	162016	0.452	0.378	4	0.379	-14.67	0	0.149	52.294	3	https://api.spotify.com/v1/tracks/3yM1SaSngFZCla4gOOUn2a	audio_features	spotify:track:3yM1SaSngFZCla4gOOUn2a	0.152
1463	4BTcOR2hEQZQQL5AMo5u10	Rusko	49	4iPzWylVMumfmvSaF0zmPg	High - Bassnectar Remix	bassline, brostep, dubstep, edm, electro house, electronic trap	0.0261	https://api.spotify.com/v1/audio-analysis/4iPzWylVMumfmvSaF0zmPg	0.473	234857	0.922	0.0664	3	0.753	-3.496	0	0.0408	139.874	4	https://api.spotify.com/v1/tracks/4iPzWylVMumfmvSaF0zmPg	audio_features	spotify:track:4iPzWylVMumfmvSaF0zmPg	0.0483
