,artist_ids,genres_all
8329,2upjmNmngAXZcra9dQRR2l,"freak folk, garage psych, preverb"
8330,71vVmHeNgCVSa5SVmfvscU,"album rock, glam metal, hard rock, metal, nwobhm, power metal, rock, speed metal, thrash metal"
8331,7l8rOFwZFQ3G0sgZ7gjGng,"k-indie, k-pop, korean pop, world worship"
8332,090VebphoycdEyH165iMqc,"adult standards, cabaret, christmas, easy listening, lounge, vocal jazz"
8333,0nd3tsqHVtnAWBCQgwtbIz,"adult standards, american folk revival, brill building pop, christmas, easy listening, folk, folk rock, traditional folk, vocal harmony group"
8334,2W7bmTHguay2jxEAdw9Flc,sleep
8335,3G9gR0x4v3J2Vek0Fw0yf2,"indie electro-pop, indie poptimism, vapor soul"
8336,4D9H6CaKzDTaN1EbAHypYg,"chicago punk, crossover thrash, garage rock, hardcore punk, melodic hardcore, power-pop punk, punk, ska punk, skate punk"
8337,4IUnPnBL93uxmo0DBx7U0m,
8338,4MvzedBYPLY7bqNhkBWNWP,hardvapour
8339,4hBgCK8FyJ5bV36ZZLB56X,"classical, classical performance, classical piano"
8340,3GNWyrS8nqvk8UfmOdFycE,
8341,3jVxhLpyDOjR9x5wUS2rLL,
8342,3t4dtvAzT6mSui1MHYMpWg,
8343,4BIt12Sb6cfNxalNdEtbR5,
8344,4N99bzdRBNRi7hGNCpMuhu,"aggrotech, dark wave, ebm, electro-industrial, industrial metal, neue deutsche harte"
8345,4SfFh31iZGOER3ajjaeior,
8346,4qnb4cn5aykCACoyuCirGg,"bubblegum pop, classic garage rock, folk rock, freakbeat, merseybeat"
8347,4rdSHzO4enUlVxdQeHPGTp,mandopop
8348,4zhJqpHEEaLhYIY0hAFd9h,indie rockism
8349,5K92J8NwWAlu6fRN2uoHVN,
8350,4NQ6S4R2Je5WEy8saflYPB,
8351,4Rrjd4f8oHN8Ehtr0GGItm,
8352,5pECl3lGqlL7VfZXxrkAlF,"choral, classical performance, early music ensemble"
8353,60oY0lmnOyCS2ElXAKCNrR,vbs
8354,6feZH59Dj4tl1bQ8D2gukz,"nz hip hop, polynesian pop, slow game"
8355,2S2mt1DiA4QKdKvtqwxrbB,
8356,42Hj25I9L39gO8QryyzykT,
8357,4CvZd3qzC2HbLxAoAEBRIL,"indie folk, indie pop, stomp and holler"
8358,5HlnN6xF2MD87KhGRmCRTd,"bossa nova, mpb, samba, velha guarda"
8359,6Y9YmXDo4ikF3jSI1PfB6l,"latin christian, latin worship"
8360,38329DTMLBuu9dxx2a8Nke,tejano
8361,3K6LZGkzrJ4tD0pSrT9QZl,"corrido, deep regional mexican, regional mexican"
8362,4kcnsS1aAB40FMcLD01gmI,
8363,6I5PzbEIGEQaQqWRmwKmFQ,"classical performance, classical piano"
8364,0hF0PwB04hnXfYMiZWfJzy,"brill building pop, classic soul, motown, quiet storm, soul, southern soul"
8365,2Q4FnG5T6NTUcAAZwuMV5K,"britpop, celtic rock, melancholia, new wave pop, pop rock, scottish rock"
8366,4qsOWkP1tKXf7ChBbbdQv7,
8367,6NJb7ZCMVLu2ZXwWJa2O3G,
8368,6QAXPFWafsrhltnhogrQ1P,"deep house, deep melodic euro house, nu disco, tropical house"
8369,6VcDfoZ0pgSOd5rtQDmbo0,
8370,0Um9Obps5KGnNcqAHfXdBv,"outlaw country, red dirt, texas country"
8371,0WJ95VwySC8v8HR504J5vR,"broadway, hollywood, show tunes"
8372,0ldPEI4BOt8w3oBG9zhEPI,escape room
8373,2Hg4SUNDuIn8xIidz9GxFw,"contemporary jazz, instrumental funk, jam band, jazz funk, jazz fusion, jazz organ, jazz trio"
8374,312pFk2xpEwYWLGPehc4Nu,"dancehall, dub, lovers rock, reggae, rock steady, roots reggae, ska"
8375,3o8BMojuQONFOJ0cJ0qOEc,"bass trap, brostep, electronic trap, zapstep"
8376,5Nngx6kSXmrSiL248sEwmT,"deep groove house, deep tropical house, edm, electro house, house, progressive house, tropical house"
8377,5YISXQmwJp2dSzlQiEaB6N,
8378,62olK5zZHSgFUXGDykgBL8,"album rock, glam metal, hard rock, metal, rock, sleaze rock"
8379,0OiS4KHxViIFnJooFTXl7V,"alternative hip hop, boom bap, conscious hip hop, hardcore hip hop, hip hop, underground rap"
8380,0d5lSp7AtxdIQ9De6xmazL,"deep pop edm, deep tropical house, tropical house"
8381,0dXNe3Lre4kIsN8EKT5BxI,
8382,14EybDMySlkntyuxgm1pek,vapor twitch
8383,1ArHGXX1xQLdigiM7hlS5S,
8384,1HllAiVOVAOKzwauzKp3bo,
8385,1WWVUORh0X8EQR3X2r7UKa,
8386,2H3EMYFS69dhMmrX9JTkZp,indie rockism
8387,2IQIEHvL14Tj7vOKHbIMMj,"deep groove house, house"
8388,2aIPQyKrN3oVev1kHudiai,"acoustic pop, indiecoustica, neo mellow"
8389,2hsun1GbceH62Hhcj7cp2V,"deep pop r&b, hip pop, r&b"
8390,0vW8z9pZMGCcRtGPGtyqiB,"alternative dance, british indie rock, chamber pop, dance-punk, garage rock, indie rock, indietronica, modern rock, new rave, rock"
8391,17czHqI0Lwj2V3htvm8afG,alternative r&b
8392,1FxSTg1ciMzKpx4aiiZjvC,west coast trap
8393,2iTiSaR023IikZDaOfEIRR,"channel pop, viral pop"
8394,4PSu1SQggtYR5cLPHddoOJ,"christian relaxative, classify"
8395,4UNnRb4LN2hGtbtMfPzMhg,"brostep, catstep, chillstep, complextro, edm, electro house, filthstep, tracestep"
8396,63rJq5DaUMq2OhAnh3al79,jersey club
8397,1AZ30JnvQU1pbX6sbRE0Yn,"alternative metal, post-grunge"
8398,2ItqDyOHeQBaOPeZmKVu2p,disney
8399,2gHMoGVtXhBGWG9D8By84R,emo rap
8400,0lfD4Ye7RAbP8FQiuE6aFs,tracestep
8401,1FQXio7XougvCvKLIu0CCk,lift kit
8402,1mXD3HVrObKWyjMvRjfsXp,"corrido, regional mexican pop"
8403,23kP8xlQifcAV4nd84iHbW,"new jack swing, urban contemporary"
8404,2CCqizWr7RQhtABnxW9epA,trap queen
8405,2i36FHX25QK8SMore8TPtT,kirtan
8406,3Cntpdjm5aq13H1IalBAga,
8407,3sGyf3EDcvQ4PB9AGIg84M,"alternative r&b, escape room, indie r&b"
8408,6XfzIkZ3Qel4Lvhba67CqC,
8409,6tLB3u0PouAAwQXDRFuiSk,
8410,4ag7CRSzcTZQX2Bter3fLR,movie tunes
8411,521Yl3LUvD7G9dMRO4fpCy,"folk metal, melodic death metal, metal, power metal, viking metal"
8412,54wnHwBgR0tdTZFzloovAm,
8413,5L2CHkxMyK5JxdWzjKcI6K,
8414,5sXPLn0XElTS3Aq0STgm4H,
8415,62gL3RAdJAPUmjrYudnVjy,"acoustic pop, folk-pop, lilith"
8416,6HIRyO3O2mbkdwih0Mi4vR,
8417,6b0Wy4mw8ePj9w2EX3s4V3,viral pop
8418,7gEgjd9W1P1iAD9FbubrqC,"afrobeats, afropop, azonto, azontobeats, nigerian hip hop"
8419,7wSr4otUV4ytUvHE4w3rBe,
8420,3o7rfKaMhmxynZyNb9uziE,
8421,6NA5WdQi9RbQe2woDzs5yi,
8422,7B6AcszGCPw7Vxmzt4Q6Uo,
8423,7tH0WnMY4YhHtLPWxO1eMX,progressive post-hardcore
8424,0NnCgUxhtWt1yBtpDyvFQf,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap, turntablism"
8425,0r0KdmVS1Er3kaFnl1KPog,"gauze pop, indie r&b, tropical house"
8426,1Ah5AeHBzgy2b4u6sJtkLg,"escape room, trap queen"
8427,2fj5pzLyOKDpUOPZs9q3wt,"appalachian folk, bluegrass, jam band, old-time, progressive bluegrass, traditional folk"
8428,2wqF6dCN8bQp7TN0eNDSsc,"anthem worship, christian hip hop, christian trap"
8429,3cWOwptrfEuGMJ2cM7ipc3,australian dance
8430,2eEmsgWmUFMbtU7agJpnjY,"latin, latin alternative, latin pop, rock en espanol"
8431,2mbvqMGpwLsakeH45p1Jrb,"british blues, bubblegum pop"
8432,30QbUq31PEXAT4QFYZyBAM,"rap rock, underground rap"
8433,3HohCe6uYgTtBJcV4PamyK,
8434,3HxZx0W1g7n9DGdCFFHcRZ,"mariachi, norteno, ranchera"
8435,40UI1uJUXISswaDcYVvIkw,
8436,4tSzEOfCj6LXhaf0jtk4XO,bedroom pop
8437,6e9wIFWhBPHLE9bXK8gtBI,"chamber pop, dance-punk, garage rock, indie rock, indietronica, modern rock, new rave, rock"
8438,0rOLLmeuTbBAx7YKcVEECH,rap cristiano
8439,11hIqBsGRPztdjBHCSLClX,"europop, uk garage"
8440,6q3p11nP1p80Ey6LrOOSed,
8441,7DW4ijH3n36QN0RlC0n649,"classic opm, opm"
8442,0bjdfjE8XbLa2Odstu6E1E,"classical soprano, opera, operatic pop"
8443,0eg6fOrIH9Tx9m3kNxOiaA,"j-dance, shibuya-kei"
8444,28ztjHIXceRRntmTUfnmUX,"classic arab pop, rai"
8445,3EB0uKE2lGw6BB1UFJrONl,"disco, funk, jazz funk, jazz fusion, jazz piano, smooth jazz, soul jazz"
8446,3MtoFGL4CbBQih7zUFOmdm,
8447,3wxFXeuHQEq4NubZunCIMe,"flamenco, flamenco guitar, rumba"
8448,4vZBqD3QXrKiE3mZ6zHr22,"alternative r&b, bedroom soul"
8449,5iWU68xnsNiacwbt1fYEcq,
8450,1zgNpeHQe8GulzfVkYP2VK,"disco, motown, post-disco"
8451,25THA9HUHoxpCT4LBp7UsZ,"argentine rock, latin alternative, latin rock, rock en espanol, rock nacional"
8452,28uJnu5EsrGml2tBd7y8ts,brazilian electronica
8453,2GMH35k5oLCjzYpn5HbaD8,"adult standards, ballroom, christmas, easy listening, lounge, polka"
8454,2ojlS7imGFiZ8A8tXXGEt7,"ambient, compositional ambient, drift, drone, focus, fourth world, warm drone"
8455,3h11MHQeCrcsUgRRijI1zL,"big room, deep groove house, deep house, disco house, edm, electro house, funky tech house, house, progressive electro house, progressive house, tech house, tribal house, vocal house"
8456,6LsF1LrB6rmAiWps0Mo1t6,"latin christian, latin worship"
8457,0wolj0IKnhhYnBFynfNaQn,"chillhop, jazz boom bap, lo-fi beats"
8458,4YfTc2eW16fPZ1O7Yncj9I,
8459,5ih1M1o41D93ruoqmAwSwi,
8460,2E78kTKamtXgdRkK1jrc0f,"abstract hip hop, alternative hip hop, conscious hip hop, underground rap"
8461,2MYk6exrOI4fr9OfG3qPIQ,
8462,6gvSKE72vF6N20LfBqrDmm,"chinese indie, chinese minyao, mainland chinese pop, mandopop"
8463,70lhJJLywMwGqSshbha5Av,
8464,74IidDngFZox0UQ4trNgTm,
8465,75N2nC2KNgaQ1e6bGs0wyc,"deep chiptune, scorecore, video game music"
8466,7a5Srm7U661DotL6VWRmYk,
8467,0A8ej3hXTozbQAMhcU8RNb,
8468,0JYlkNmu76Wu1DgvWNWq7X,indie r&b
8469,1DLsogyGi0pwPtwV78D8uZ,"brostep, catstep, complextro, edm, electro house, tracestep"
8470,6RcxmUOBnyAQr2rRsNfQI5,
8471,73xaomfZbyaznJ1GC7c5Np,croatian pop
8472,7F2utINZ6tSokSiZTQBE27,italian hip hop
8473,7to1UlTpu40h7CpjRPkGqA,"anime rock, otacore"
8474,0FIENxWAWlIBKgjGOoktIo,
8475,0cM9EbovGFwSQlWjgHmdGd,"british soundtrack, classic soundtrack, epicore, scorecore, soundtrack, video game music"
8476,1JlF2VuyOSOasy8ZxCbD6C,orchestral performance
8477,1fFdRZK1GDGXL7vRxxUWLH,"chamber pop, indiecoustica, stomp and holler"
8478,2DLlb2Se6eF0mMTYffyAcn,alternative r&b
8479,2mLA48B366zkELXYx7hcDN,"deep house, electra, float house"
8480,6Z8O8PugLuKyLFVkZLQDRZ,"brostep, zapstep"
8481,6pzfUmBsQAKxOhy0NSi8zn,"classical performance, violin"
8482,6qVC8m27i8kYNfBNyIt4yW,
8483,0S05AeePINj4CeTVMfysIu,"bmore, lgbtq+ hip hop, trap queen"
8484,0ckkj0a9CvIJr4h84B0OlN,"brill building pop, doo-wop, rhythm and blues, rock-and-roll, rockabilly"
8485,1uQeX1AaJ9dMJipUZsVeNc,
8486,21ND47q78JLAfDR1qpKQmj,show tunes
8487,2oSO8nxMHKOJKj7v8l0zWh,
8488,3miNucraVWk4hdVsIxn7id,"blues-rock, british blues, classic rock, psychedelic rock"
8489,45YbCFM0an4hsEXMdQ4k3b,"filter house, retro electro"
8490,0jZCd5FFBIaaiXlIJX6I9h,"bass trap, deep underground hip hop, traprun"
8491,0qfuxQiPQ79eohvARHBLFs,"healing, meditation, new age, new age piano"
8492,1zb5zmIuX2lTbzcn7YeQlg,"acousmatic, avant-garde, classical, compositional ambient, contemporary classical, hungarian contemporary classical, laboratorio"
8493,4E9w0bms6HcEppFlWjeW2d,"country rock, nashville sound, traditional folk"
8494,4mNu80hQ082Rgc6SnKv9oS,
8495,4sbcjbyksdT4dJ5Lh0SvZp,"classical, post-romantic era"
8496,5V7NIXgCnX2KuQ01Bxg20c,glitch hop
8497,5XoM6cP8fQykllfuK5V5TR,"bubblegum pop, classic garage rock, merseybeat"
8498,5rrmaoBXZ7Jcs4Qb77j0YA,"bossa nova, brazilian rock, mpb, samba"
8499,65SokqbXCrVYg46tg1ey5C,
8500,008EiIYpH0BrtCFxCr8yFI,
8501,0Cm90jv892OeEegB3ELmvN,
8502,0LlH6J1tj2TPq7AlwXAkY5,
8503,2NsAJcAM18AExiMWKLKzuH,hip pop
8504,2qcAIycColPoLfaz16NvbI,"deep underground hip hop, indie pop rap"
8505,3VZbsevxBrgXLWjJ2Q8O7a,"cumbia, grupera"
8506,68KZ4vm3B5yAZutdy2RvIE,"latin, latin hip hop, reggaeton flow, tropical"
8507,0TYvluyvV1Es8lTHiBfnAn,"acid jazz, big beat, downtempo, electro jazz, electro swing, electronic, ninja, nu jazz, trip hop"
8508,1km0R7wy712AzLkA1WjKET,"indie rock, modern alternative rock, modern rock, rock, scottish rock"
8509,44E0JWHttieVoD6vUHWoa2,
8510,0QnbtfMnEhZczb6FtNXIIZ,
8511,17dXLKGh9AKpooAvGaVt34,"dancehall, dub, reggae, rock steady, roots reggae"
8512,1Idp9q1i8l6kfJsTMPOqr7,"deep big room, progressive electro house, sky room"
8513,1gIUNwemvV0ieFYpL6jbEB,
8514,2EfFOe92ZZHE2lpappD8js,"indie garage rock, neo-psychedelic"
8515,2kwaccOo07oL6joEC5Kc2X,
8516,2lenoWzSFNMSFJU05uqIrj,
8517,2pXFmyqPm7wHJ1HGAwyR3L,
8518,4gdU6QYD0tktQA9AHdcNn4,
8519,5O9MafawyW4O2WhJQKXj2d,"bass house, deep groove house, electro house"
8520,3HohCe6uYgTtBJcV4PamyK,
8521,3HxZx0W1g7n9DGdCFFHcRZ,"mariachi, norteno, ranchera"
8522,40UI1uJUXISswaDcYVvIkw,
8523,4tSzEOfCj6LXhaf0jtk4XO,bedroom pop
8524,6e9wIFWhBPHLE9bXK8gtBI,"chamber pop, dance-punk, garage rock, indie rock, indietronica, modern rock, new rave, rock"
8525,0rOLLmeuTbBAx7YKcVEECH,rap cristiano
8526,11hIqBsGRPztdjBHCSLClX,"europop, uk garage"
8527,1JHzh1ETQTMoFb2CgncnTL,"album rock, classic canadian rock, classic rock, country rock, hard rock, mellow gold, rock, soft rock, southern rock"
8528,1fPc13ccCnGx3gdESGBhYQ,"indie quebecois, pop quebecois"
8529,1yRxS3CXYM7s6amlkEmozI,
8530,566MlWaCa63jvMZV9YMj3V,soundtrack
8531,6zJjuLyqniz4ilDlYIjiio,"dancehall, dub, lovers rock, reggae, roots reggae"
8532,7qKxhFTGcJ7w7JEFGqqWwK,
8533,080xIP1qfuknBNYEYPuH1v,"death core, melodic metalcore, metalcore"
8534,0FlGu9ZnuvVtbtN2Gc9GNg,
8535,0RuDUIQCXhrbLcsegLwp2Q,
8536,1zLMhO4zzzxt5PMV4wMS3y,
8537,2XkCa3HcntokIgOP5N3QO7,"chanson, french indie pop, french pop, french rock"
8538,3hBW7j4MAd33oB1Pe3eQ9g,
8539,4hulx33MDx2M7JdLvaonyL,sleep
8540,5LXsuGg5SkeZgdrMdCH41B,"underground hip hop, vapor trap"
8541,5OtQEaDqWy4oDqhgPAETSA,
8542,5QOg8xdFwY9ttJgSXlp8Jk,
8543,6ynSq3csnauyqZeQgfuWWt,"brostep, electro house, filthstep, zapstep"
8544,1abeK6nTH1bQUmfhyfSpPh,vapor soul
8545,1gkcZQArk5rV8uBwG8y5FX,"disney, hollywood, movie tunes"
8546,1ia19tT2FsrJLPjads3ikA,
8547,2GVtgxcx7jg5xVCZsIHSGN,"bass house, brostep, deep groove house, electro house, electronic trap, house, moombahton"
8548,4rulVipLmUL2Mg67SIUmCO,"ccm, christian alternative rock, christian music, christian rock, louvor, worship"
8549,6q6eylLazY3ORi6YqH9x4x,
8550,4pQIDKoWXRw04D9e37QzbP,
8551,7ySZXevcgRfQ8OBL76GMSz,vapor trap
8552,0PFM64sKw3GG4Sk8kqNIcp,vapor pop
8553,1521R3ksLyQyFeqdtaSZUZ,"electronic trap, vapor twitch"
8554,1R1hwKrqqLqYiD53NtXEBJ,"baroque ensemble, choral, classical performance, early music, early music ensemble, historically informed performance, opera"
8555,1zrFFDzoE9XXyjEqqgDpMm,"bhangra, desi, desi hip hop, filmi, indian pop, modern bollywood, punjabi, sufi"
8556,2qFe0FyUMK8XXoyOsfYJr2,"contemporary country, country, country dawn"
8557,2rJkmlVHePMo2gk0InTZRS,"adult standards, cabaret, christmas, easy listening, lounge, swing, vocal jazz"
8558,44WiYGcuvxrNyY885GsZtB,"deep new americana, new americana, stomp and holler"
8559,1GrQQZ7U31WfQPQbd3MHx9,
8560,58dTi4Xr0bd6yd8XKgimAr,
8561,5Q0sv5SeMZln6szEW49dHL,"bass trap, traprun, vapor twitch, wave"
8562,6q8cRPrSLahGAZSVnjIYjF,catstep
8563,70KUgvg6pPsXmcSbL4qlmp,
8564,02o7VD6pSPi2BnnIjlISG4,"banda, regional mexican pop"
8565,03PCdNvkF81s7xHmtkNcoz,"classic soul, soul, southern soul"
8566,18vetuyfF5U3hdFX1TA0nI,future funk
8567,1Ck15KzRcbdOiyLRvw13QJ,"deep groove house, house"
8568,1q7T9rFQ2a2ukA1PU51fo3,"french hip hop, trap francais"
8569,1tRsdSvjwp34PDvcmix6SJ,"catstep, complextro, edm, electro house"
8570,4o16FybIZV7WPD7tOl7PUd,alaska indie
8571,4xIK3OdlUfc3EH1gIG8Slr,"boy pop, teen pop"
8572,5PgMKzd3GrAPFZUqxdX1jy,
8573,5bUj39bg0zEbRzjUEISMG9,"classic soundtrack, soundtrack"
8574,5gbwngeG3dwS4ARmtgud9C,"alternative emo, anthem emo, emo, melodic hardcore, midwest emo, progressive post-hardcore, screamo"
8575,6IjhOxJSTPh15KgFTSZ68K,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, turntablism"
8576,6QRb3jE2lCfMU1iUuVQMaV,movie tunes
8577,6aP8ry8w3bSNyfyqhE8rGf,"australian indie, australian pop, folk-pop, lilith"
8578,0A3TObvlCxcLhto2Ad0b5x,
8579,0EmCmRWJM3kIDf0IBrj62j,
8580,2lumbRIs61wTw0biiIAUDI,"underground hip hop, vapor trap"
8581,5oSCIcpPdrO3UhTMATxkYL,
8582,7tSqWbPIUCl6bTbPoxLXGn,otacore
8583,1UXEXWWOTTZNlyFapwHDbW,
8584,1ic0FHNGIjXZAWH6O6Reif,"bass trap, tracestep, traprun"
8585,3N1B1g6JtIgd6ClRkzD4yT,"album rock, hard rock, metal, neo classical metal, nwobhm, power metal, progressive metal, rock, speed metal, thrash metal"
8586,472ZY6kKXhDcCXcOV0wxc2,focus
8587,48Qmm3KEWtgPvLdy9cddPc,bedroom soul
8588,5oLAxXGiZCQwR8FuXcTDJM,"celtic, operatic pop"
8589,7owBDVkVmRAeJINp1Ou9N3,
8590,5cUqJ8FCTQZm6AAeTuHG2y,"bay area hip hop, hyphy, west coast trap"
8591,6CDGm9cf1yeCLD147Zs125,jersey club
8592,702AvACMk5mieXIYlC2Gxx,"freestyle, new jack swing, quiet storm, urban contemporary"
8593,7B0HYXzX2yHeITcV3Plbyb,"corrido, regional mexican pop"
8594,7LVNaxbcWJ9zn4YFzsRAn9,"american choir, choral, university choir"
8595,2aVHDjRHRM7dcFkGwahXLG,"country rock, experimental, folk, folk rock, new weird america, psychedelic rock, singer-songwriter, traditional folk"
8596,2praUrFAMThqstqmD6faQn,
8597,37lYaYPWOHjKXBD33S6LNv,"canadian contemporary country, canadian country"
8598,3AroL2oDPiAnMpTmIQv3KP,mandopop
8599,3XDSnbQl8YjKtXZjweDQjy,
8600,7BIkk865pwBrSZetA8Izic,"afrobeats, afropop"
8601,042mLfOBpH8OoX8A6sUYhf,"deep chiptune, future funk, vaporwave"
8602,0v2oB2xMS64U3lcU5DFuCY,"chicago house, deep house, neo soul"
8603,5FghcZFWriEQFftyizgKEU,
8604,5JXhkyafynxCvxtov7C1PV,"pagode, sertanejo, sertanejo pop, sertanejo universitario"
8605,0521x50ZcNqqT1fKMJg5c5,"classical, late romantic era"
8606,0pICHdgyIVvu5jvDsFu9pD,"deep big room, progressive electro house, sky room"
8607,18FojbNFtWY8HKOMVSA2K4,"acoustic pop, anthem worship, christian uplift, indiecoustica"
8608,42ZsyPZ66sNbbjyeY9G2Au,
8609,0BrPKSAeplwezYR1T2DF9s,pop rap
8610,3Bm6MhzPUczH3Pej2FNqGi,"contemporary jazz, contemporary post-bop, jazz drums, jazz fusion"
8611,4JQ7zuh7G43YdKesMYsUFm,
8612,4LyGCVZ22bGCY4BaW04Uyl,"latin hip hop, reggaeton flow"
8613,4ieseydSjK01G8bP0w7coq,
8614,4qxhTRkgsWIGYbdG0tlcEi,
8615,5mM9eNte0aWttOiMhPb2dM,
8616,6jobcjsqxweTygItqxfN5l,arkansas indie
8617,6n5ccknvteaKfN4WA2qf3C,"circuit, deep groove house, deep house, disco house, funky tech house, house, vocal house"
8618,6rPgMyrhTQgfLkTQF4JRtk,
8619,6z6YXTlyMCY6fvT79yxDgi,"healing, kirtan, meditation, world fusion"
8620,3Yq0Ww7oAbgxcoOxthlS30,indie cafe pop
8621,435UmkDo0uchwmDeHdKWGN,"acoustic pop, alternative ccm, anthem worship, christian uplift, indiecoustica"
8622,52sbFniPptK6lNYHmuoPpz,
8623,5mtKpqeeaFavW15yIX4h5e,"classic soul, disco, electro, funk, jazz funk, motown, post-disco, quiet storm, soul, urban contemporary"
8624,6UelqIK8qwhWFc2f6nSEh8,"flamenco, spanish pop"
8625,6quKdQHmx2x7FBJwLhmpmB,"classic soundtrack, french soundtrack, scorecore, soundtrack"
8626,7zd8O0lGS5sHftyvnhtWD1,
8627,1JpHKf8Ztyd8HXU8p6m9cc,"dance rock, new romantic, new wave, new wave pop"
8628,4EPyKMgsR7JDuW9tL0AYZP,"underground hip hop, vapor trap"
8629,5ENM4Vw9brkpcN51HtC8ga,"nz pop, nz singer-songwriter"
8630,5sjJnaI3YhaO8KylpJk3gN,"ballet class, classical performance"
8631,5ynvmGwc83ZoRx2EIWHXLX,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, turntablism"
8632,6pIRdCtSE5hLFfIfcTAicI,"gothic metal, gothic symphonic metal, power metal, progressive metal, symphonic metal"
8633,714osTgzZrkyf3SGjggpfY,"deep new americana, electric blues, funk, jam band, modern blues, modern blues rock, roots rock, southern rock"
8634,7Hd38PVp634oGEb9pIDs5d,
8635,7oEkUINVIj1Nr3Wnj8tzqr,"bossa nova, forro, mpb, samba"
8636,7onp6ew3LGoQImTt1I78gt,"brill building pop, chicago soul, classic soul, motown, northern soul, rhythm and blues, soul"
8637,0DYWCXTkNqGFZIf67SrWEa,"bebop, big band, cabaret, christmas, dixieland, jazz, jazz piano, ragtime, stride, swing, tin pan alley, vocal jazz"
8638,0js3wKXyi7RL11sfOykRt1,k-pop
8639,0q74f5UdR3j14Lis4AKKxq,"anthem emo, easycore, pop emo, pop punk"
8640,5OtQEaDqWy4oDqhgPAETSA,
8641,5QOg8xdFwY9ttJgSXlp8Jk,
8642,1abeK6nTH1bQUmfhyfSpPh,vapor soul
8643,1gkcZQArk5rV8uBwG8y5FX,"disney, hollywood, movie tunes"
8644,1ia19tT2FsrJLPjads3ikA,
8645,2GVtgxcx7jg5xVCZsIHSGN,"bass house, brostep, deep groove house, electro house, electronic trap, house, moombahton"
8646,4rulVipLmUL2Mg67SIUmCO,"ccm, christian alternative rock, christian music, christian rock, louvor, worship"
8647,6q6eylLazY3ORi6YqH9x4x,
8648,73dudJ9j0HStIhJDU8MjMI,bedroom pop
8649,0rESpKEusFHxhW59MIf7eM,"alternative country, country rock, folk, folk rock, mellow gold, outlaw country, power pop, psychedelic rock, pub rock, roots rock, southern rock, traditional folk"
8650,1f2Bnuuv7FxEx2x8iiEBzR,bc underground hip hop
8651,1kDqy7SpqyJ7aZi7cqSBis,"chillwave, indie psych-rock, new jersey indie, vapor soul"
8652,1q24xIsAD7JZuVkTLR9TJy,"cabaret, chanson, lounge, ye ye"
8653,2Gqm7yhAbk4RYHefVHFMPL,"alternative hip hop, boom bap, boston hip hop, hardcore hip hop, hip hop, turntablism, underground rap"
8654,2vmxXfIAWKLWbN1yGgHdou,"ethereal wave, medieval folk, neoclassical, rune folk, steampunk"
8655,3Ac7ymYqL8NMoyhuU6vrNJ,"comedy, comic"
8656,3egWSWp7Y4FyCKIyvXbw7L,italian hip hop
8657,3uw6GzeL10NfFrcikMo9Na,"classical mezzo-soprano, classical performance, opera"
8658,5ejziTkhdpyMUJvawZWuS2,
8659,7nqSDaZKccpnUqjzedyZF4,"garage rock, melodic hardcore, post-hardcore, skate punk"
8660,2jWT6fuYQO2r65UmMCN3kA,
8661,3GaRKzVcjJv5cIL8CmRAHn,
8662,3gat7IO3Dlae8AFZZrQX5b,"emo rap, lo-fi beats"
8663,3uhJHJFmFtFloOhRCDocit,"hyphy, west coast rap, west coast trap"
8664,4r0X3VjxxLGYO02PmVTF3B,sleep
8665,5EP020iZcwBqHRnJftibXX,"downtempo, electronic, trip hop"
8666,6wlk4iqaEgEvADMVG6QMd8,indie anthem-folk
8667,7kABWMhjA5GIl9PBEasBPt,"big room, circuit, deep big room, dutch house, edm, electro house, progressive electro house"
8668,7ncWTUsnXmNzgX5AYjmile,"baroque ensemble, choral, classical, classical performance, early music, early music ensemble"
8669,7sYn5XcUkhiCbM9dJJiNJv,
8670,3UYZxxxrntUxxEeRycqHvq,"opera, orchestral performance"
8671,3ifQtxjedo6aHEkANgLSBN,
8672,4tLUnrSgMM7tT0zVs3wX61,"bachata, kizomba, latin, tropical"
8673,50u2mXgysmTttY0BizYWAo,"chilean rock, rap chileno"
8674,5n3811iYeaFM01gSJMQuRH,"alternative emo, chaotic hardcore, indie punk, melodic hardcore, post-hardcore, straight edge"
8675,5nnmjpedVxTOH8KwpDdSZ2,
8676,6oF0QhJSZm8Hdfwe2mebCq,
8677,7nd5uBLriymq37OCBKq71k,"atmosphere, focus, relaxative"
8678,0QehxnZckus8HjzxCMnPGY,
8679,0kRAVpQhUUArA8UnYwEdeZ,"k-indie, k-pop, korean pop, world worship"
8680,2J7Bw3q4TQwPwSjNPmASKt,
8681,3KaVQnHexC0SeD50pTpfNj,
8682,3Ukr3Ufjg8ygRJv7Ww887f,"alternative metal, alternative rock, funk rock, garage rock, grunge, neo-psychedelic, post-grunge, rock"
8683,3grvcGPaLhfrD5CYsecr4j,"alternative metal, funk rock, grunge, modern alternative rock, post-hardcore"
8684,3sjUEh7eXUEL5oZLAEZXD4,"broadway, cabaret, hollywood, show tunes"
8685,4BFLElxtBEdsdwGA1kHTsx,"arabic hip hop, rap maroc"
8686,4TFEd5CFbQlQArj2ueTMnR,
